,track_name,track_id,artist_name,artist_id
1900,Hawk Em,4727221,Pop Smoke,1801970
1901,AP,6036990,Pop Smoke,1801970
1902,Diana,5720926,Pop Smoke,1801970
1903,Thinkin Bout You,53152,Frank Ocean,1985
1904,Nights,2842072,Frank Ocean,1985
1905,Self Control,2842074,Frank Ocean,1985
1906,Ivy,2842065,Frank Ocean,1985
1907,Chanel,3019198,Frank Ocean,1985
1908,Pink Matter,78967,Frank Ocean,1985
1909,Pyramids,77191,Frank Ocean,1985
1910,Nikes,2841610,Frank Ocean,1985
1911,Lost,78963,Frank Ocean,1985
1912,Super Rich Kids,78960,Frank Ocean,1985
1913,White Ferrari,2842066,Frank Ocean,1985
1914,Pink + White,2842078,Frank Ocean,1985
1915,Bad Religion,78966,Frank Ocean,1985
1916,Novacane,4849,Frank Ocean,1985
1917,Solo,2842067,Frank Ocean,1985
1918,Forrest Gump,78968,Frank Ocean,1985
1919,Seigfried,2842086,Frank Ocean,1985
1920,Godspeed,2842075,Frank Ocean,1985
1921,Swim Good,4620,Frank Ocean,1985
1922,Futura Free,2842090,Frank Ocean,1985
1923,Solo (Reprise),2842093,Frank Ocean,1985
1924,Biking,3048264,Frank Ocean,1985
1925,Sweet Life,78957,Frank Ocean,1985
1926,Cayendo,4953643,Frank Ocean,1985
1927,Skyline To,2842073,Frank Ocean,1985
1928,DHL,4956771,Frank Ocean,1985
1929,Pilot Jones,78961,Frank Ocean,1985
1930,Crack Rock,78962,Frank Ocean,1985
1931,In My Room,4991158,Frank Ocean,1985
1932,Sierra Leone,78956,Frank Ocean,1985
1933,Close to You,2842092,Frank Ocean,1985
1934,we all try,4619,Frank Ocean,1985
1935,Good Guy,2842089,Frank Ocean,1985
1936,Be Yourself,2842088,Frank Ocean,1985
1937,american wedding,4882,Frank Ocean,1985
1938,Provider,3214401,Frank Ocean,1985
1939,Frank Ocean’s Open Letter on Tumblr,80479,Frank Ocean,1985
1940,Moon River,3525624,Frank Ocean,1985
1941,End/Golden Girl,78969,Frank Ocean,1985
1942,strawberry swing,4850,Frank Ocean,1985
1943,Sweater Weather,109177,The Neighbourhood,41662
1944,Daddy Issues,2290592,The Neighbourhood,41662
1945,Daddy Issues (Remix),4540919,The Neighbourhood & Syd,3602633
1946,R.I.P. 2 My Youth,2286536,The Neighbourhood,41662
1947,Afraid,141533,The Neighbourhood,41662
1948,The Beach,2290593,The Neighbourhood,41662
1949,Cry Baby,2290589,The Neighbourhood,41662
1950,Single,2290597,The Neighbourhood,41662
1951,Softcore,3527950,The Neighbourhood,41662
1952,Wires,190950,The Neighbourhood,41662
1953,Prey,2290588,The Neighbourhood,41662
1954,Scary Love,3219738,The Neighbourhood,41662
1955,You Get Me so High,3245180,The Neighbourhood,41662
1956,Baby Came Home 2 / Valentines,2290591,The Neighbourhood,41662
1957,Wiped Out!,2290594,The Neighbourhood,41662
1958,Stargazing,6260373,The Neighbourhood,41662
1959,Pretty Boy,5898042,The Neighbourhood,41662
1960,The Neighbourhood - Sweater Weather (Türkçe Çeviri),2334688,Genius Türkçe Çeviri,569121
1961,Void,3527760,The Neighbourhood,41662
1962,Nervous,3527949,The Neighbourhood,41662
1963,Flawless,141537,The Neighbourhood,41662
1964,#icanteven,589927,The Neighbourhood,41662
1965,Reflections,3527953,The Neighbourhood,41662
1966,Female Robbery,141007,The Neighbourhood,41662
1967,W.D.Y.W.F.M.?,141536,The Neighbourhood,41662
1968,Greetings from Califournia,2290595,The Neighbourhood,41662
1969,Cherry Flavoured,5816922,The Neighbourhood,41662
1970,Stuck with Me,3351388,The Neighbourhood,41662
1971,Compass,3351386,The Neighbourhood,41662
1972,West Coast,153823,The Neighbourhood,41662
1973,Devil’s Advocate,5870494,The Neighbourhood,41662
1974,Sadderdaze,3245201,The Neighbourhood,41662
1975,A Little Death,134604,The Neighbourhood,41662
1976,How,141532,The Neighbourhood,41662
1977,24/7,3245193,The Neighbourhood,41662
1978,Ferrari,2290596,The Neighbourhood,41662
1979,Lurk,409689,The Neighbourhood,41662
1980,Fallen Star,5837855,The Neighbourhood,41662
1981,$TING,253757,The Neighbourhood,41662
1982,Let It Go,134591,The Neighbourhood,41662
1983,Love Me,105686,Lil Wayne,4
1984,Forever,147,"Drake, Kanye West, Lil Wayne & Eminem",1487427
1985,Mona Lisa,3075914,Lil Wayne,4
1986,6 Foot 7 Foot,2635,Lil Wayne,4
1987,Believe Me,419570,Lil Wayne,4
1988,No Frauds,3017997,"Nicki Minaj, Drake & Lil Wayne",1105909
1989,Mirror,54727,Lil Wayne,4
1990,Sucker for Pain,2554106,"Lil Wayne, Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign",1561539
1991,Rich As Fuck,106551,Lil Wayne,4
1992,A Milli,59,Lil Wayne,4
1993,She Will,53819,Lil Wayne,4
1994,Don’t Cry,3985334,Lil Wayne,4
1995,Lollipop (Remix),7,Lil Wayne,4
1996,Blunt Blowin’,49153,Lil Wayne,4
1997,Right Above It,896,Lil Wayne,4
1998,Uproar,3985353,Lil Wayne,4
1999,Seeing Green,6809866,"Nicki Minaj, Drake & Lil Wayne",1105909
2000,Drop the World,333,Lil Wayne,4
2001,No Worries,87069,Lil Wayne,4
2002,How to Love,50405,Lil Wayne,4
2003,John,5803,Lil Wayne,4
2004,Mr. Carter,126,Lil Wayne,4
2005,Lollipop,1524,Lil Wayne,4
2006,Dedicate,3985350,Lil Wayne,4
2007,Let It Fly,3985354,Lil Wayne,4
2008,God Bless Amerika,132138,Lil Wayne,4
2009,My Homies Still,76194,Lil Wayne,4
2010,Steady Mobbin’,31,Lil Wayne,4
2011,Can’t Be Broken,3985357,Lil Wayne,4
2012,Glory,2023398,Lil Wayne,4
2013,How to Hate,49158,Lil Wayne,4
2014,Grindin’,492278,Lil Wayne,4
2015,It’s Good,49157,Lil Wayne,4
2016,Let It All Work Out,3955639,Lil Wayne,4
2017,President Carter,49156,Lil Wayne,4
2018,Scared of the Dark,4150963,Lil Wayne & Ty Dolla $ign,1664141
2019,I’m Single,362,Lil Wayne,4
2020,Family Feud,3402324,Lil Wayne,4
2021,CoCo,685086,Lil Wayne,4
2022,Wowzers,132160,Lil Wayne,4
2023,ROCKSTAR,5465132,DaBaby,1162342
2024,Suge,4342133,DaBaby,1162342
2025,Throat Baby (Go Baby) [Remix],6254602,"BRS Kash, DaBaby & City Girls",2569530
2026,Baby,4705999,"Quality Control, Lil Baby & DaBaby",1888061
2027,BOP,4895345,DaBaby,1162342
2028,INTRO,4883757,DaBaby,1162342
2029,Panini (DaBaby Remix),4862741,Lil Nas X & DaBaby,1948189
2030,VIBEZ,4895346,DaBaby,1162342
2031,Oprah’s Bank Account,5166190,Lil Yachty & DaBaby,2137976
2032,Goin Baby,4342135,DaBaby,1162342
2033,TOES,4895355,DaBaby,1162342
2034,Next Song,4073164,DaBaby,1162342
2035,iPHONE,4895352,DaBaby & Nicki Minaj,1959461
2036,Baby Sitter,4342138,DaBaby,1162342
2037,ROCKSTAR (BLM Remix),5640031,DaBaby,1162342
2038,JUMP,5465136,DaBaby,1162342
2039,21,4073165,DaBaby,1162342
2040,Beatbox Freestyle,6502738,DaBaby,1162342
2041,FIND MY WAY,5386826,DaBaby,1162342
2042,Walker Texas Ranger,4214933,DaBaby,1162342
2043,Today,3759034,DaBaby,1162342
2044,NASTY,5465120,DaBaby,1162342
2045,OFF THE RIP,4895344,DaBaby,1162342
2046,XXL,4895364,DaBaby,1162342
2047,Lonely,7184489,DaBaby & Lil Wayne,2875815
2048,Blank Blank,4072649,DaBaby,1162342
2049,BLAME IT ON BABY,5462131,DaBaby,1162342
2050,Pull Up Music,3216601,DaBaby,1162342
2051,POP STAR,4895349,DaBaby,1162342
2052,SAD SHIT,5465369,DaBaby,1162342
2053,Pink Toes,4777163,"Quality Control, Offset & DaBaby",1918465
2054,PRACTICE,5821824,DaBaby,1162342
2055,GOSPEL,4895350,DaBaby,1162342
2056,Masterpiece,6291857,DaBaby,1162342
2057,RAW SHIT,4895361,DaBaby,1162342
2058,4X,4073167,DaBaby,1162342
2059,DaBaby Freestyle | LA Leakers Freestyle #076,4425702,DaBaby,1162342
2060,Pony,4342136,DaBaby,1162342
2061,PICK UP,5465127,DaBaby,1162342
2062,BLIND,5831408,DaBaby,1162342
2063,Bandit,4603791,Juice WRLD & YoungBoy Never Broke Again,1969011
2064,Genie,3629477,YoungBoy Never Broke Again,656173
2065,House Arrest Tingz,4899756,YoungBoy Never Broke Again,656173
2066,Untouchable,3105910,YoungBoy Never Broke Again,656173
2067,Solar Eclipse,3368104,YoungBoy Never Broke Again,656173
2068,Valuable Pain,4151092,YoungBoy Never Broke Again,656173
2069,Love Is Poison,3428347,YoungBoy Never Broke Again,656173
2070,Outside Today,3314180,YoungBoy Never Broke Again,656173
2071,Through the Storm,3596195,YoungBoy Never Broke Again,656173
2072,I Hate YoungBoy,7733047,YoungBoy Never Broke Again,656173
2073,38 Baby,2898982,YoungBoy Never Broke Again,656173
2074,Make No Sense,4393082,YoungBoy Never Broke Again,656173
2075,Nevada,6297520,YoungBoy Never Broke Again,656173
2076,HTAFL,3645049,YoungBoy Never Broke Again,656173
2077,You The One,3265189,YoungBoy Never Broke Again,656173
2078,Nicki Minaj,3651330,YoungBoy Never Broke Again,656173
2079,Drawing Symbols,3898978,YoungBoy Never Broke Again,656173
2080,Lonely Child,4933867,YoungBoy Never Broke Again,656173
2081,FREEDDAWG,4454439,YoungBoy Never Broke Again,656173
2082,Nurse,5044440,YoungBoy Never Broke Again,656173
2083,No Smoke,3183597,YoungBoy Never Broke Again,656173
2084,Pour One,3265046,YoungBoy Never Broke Again,656173
2085,I Am Who They Say I Am,3917691,YoungBoy Never Broke Again,656173
2086,Cross Me,3973803,YoungBoy Never Broke Again,656173
2087,Graffiti,3175264,YoungBoy Never Broke Again,656173
2088,What That Speed Bout!?,6126650,"Mike WiLL Made-It, Nicki Minaj & YoungBoy Never Broke Again",2766291
2089,Slime Belief,4172799,YoungBoy Never Broke Again,656173
2090,No Love,3944679,YoungBoy Never Broke Again,656173
2091,Gravity,2875496,YoungBoy Never Broke Again,656173
2092,Better Man,3264836,YoungBoy Never Broke Again,656173
2093,Overdose,3675703,YoungBoy Never Broke Again,656173
2094,Can’t Be Saved,3927017,YoungBoy Never Broke Again,656173
2095,Temporary Time,4044772,YoungBoy Never Broke Again,656173
2096,All In,5801880,YoungBoy Never Broke Again,656173
2097,No Mentions,3932033,YoungBoy Never Broke Again,656173
2098,Preach,3675704,YoungBoy Never Broke Again,656173
2099,Hot Now,4576818,YoungBoy Never Broke Again,656173
2100,I Ain’t Hiding,2932513,YoungBoy Never Broke Again,656173
2101,Right Foot Creep,5950405,YoungBoy Never Broke Again,656173
2102,GG,3183765,YoungBoy Never Broke Again,656173
2103,Attention,3060662,Charlie Puth,250301
2104,We Don’t Talk Anymore,2388373,Charlie Puth,250301
2105,How Long,3236636,Charlie Puth,250301
2106,Marvin Gaye,706298,Charlie Puth,250301
2107,One Call Away,2276633,Charlie Puth,250301
2108,Left and Right,7317908,Charlie Puth & Jung Kook,3209889
2109,Done for Me,3570279,Charlie Puth,250301
2110,The Way I Am,3598344,Charlie Puth,250301
2111,Nothing But Trouble (Instagram Models),2155243,Lil Wayne & Charlie Puth,1877217
2112,Light Switch,7210002,Charlie Puth,250301
2113,Dangerously,2413437,Charlie Puth,250301
2114,That’s Hilarious,7282823,Charlie Puth,250301
2115,Cheating on You,4895457,Charlie Puth,250301
2116,If You Leave Me Now,3384146,Charlie Puth,250301
2117,See You Again (Original Version),1788985,Charlie Puth,250301
2118,Patient,3528308,Charlie Puth,250301
2119,BOY,3600017,Charlie Puth,250301
2120,I Warned Myself,4795377,Charlie Puth,250301
2121,I Don’t Think That I Like Her,6612610,Charlie Puth,250301
2122,Change,3597290,Charlie Puth,250301
2123,Mother,4841596,Charlie Puth,250301
2124,LA Girls,3691573,Charlie Puth,250301
2125,That’s Not How This Works,7358067,Charlie Puth,250301
2126,River,2905473,Charlie Puth,250301
2127,Suffer,1783759,Charlie Puth,250301
2128,Loser,7264457,Charlie Puth,250301
2129,Slow It Down,3583579,Charlie Puth,250301
2130,Hard on Yourself,5755972,Charlie Puth & blackbear,2355280
2131,Somebody Told Me,3691578,Charlie Puth,250301
2132,Girlfriend,4816864,Charlie Puth,250301
2133,Empty Cups,3691583,Charlie Puth,250301
2134,Smells Like Me,7394617,Charlie Puth,250301
2135,Hotline Bling,2296281,Kehlani & Charlie Puth,1797995
2136,Through It All,3691587,Charlie Puth,250301
2137,Some Type of Love,1783751,Charlie Puth,250301
2138,Kiss Me,571036,Charlie Puth,250301
2139,Does It Feel,2905476,Charlie Puth,250301
2140,My Gospel,2316272,Charlie Puth,250301
2141,One Call Away (Remix),2376081,Charlie Puth,250301
2142,Charlie Be Quiet!,8339005,Charlie Puth,250301
2143,Old Town Road (Remix),4445394,Lil Nas X,1770892
2144,Old Town Road,4133841,Lil Nas X,1770892
2145,MONTERO (Call Me By Your Name),5751286,Lil Nas X,1770892
2146,INDUSTRY BABY,6083409,Lil Nas X & Jack Harlow,2820696
2147,Panini,4442107,Lil Nas X,1770892
2148,HOLIDAY,6149533,Lil Nas X,1770892
2149,THATS WHAT I WANT,7105950,Lil Nas X,1770892
2150,Rodeo,4521568,Lil Nas X & Cardi B,1861907
2151,C7osure (You Like),4569339,Lil Nas X,1770892
2152,Panini (DaBaby Remix),4862741,Lil Nas X & DaBaby,1948189
2153,SUN GOES DOWN,6808418,Lil Nas X,1770892
2154,Old Town Road (Young Thug & Mason Ramsey Remix),4458904,Lil Nas X,1770892
2155,SCOOP,6381796,Lil Nas X,1770892
2156,Old Town Road (Seoul Town Road Remix),4725794,Lil Nas X,1770892
2157,J CHRIST,9821954,Lil Nas X,1770892
2158,DEAD RIGHT NOW,7048507,Lil Nas X,1770892
2159,STAR WALKIN’,7970911,Lil Nas X,1770892
2160,ONE OF ME,4494049,Lil Nas X,1770892
2161,DOLLA SIGN SLIME,7070705,Lil Nas X,1770892
2162,TALES OF DOMINICA,7164925,Lil Nas X,1770892
2163,DONT WANT IT,4444674,Lil Nas X,1770892
2164,LOST IN THE CITADEL,7088615,Lil Nas X,1770892
2165,VOID,7050490,Lil Nas X,1770892
2166,AM I DREAMING,7048521,Lil Nas X,1770892
2167,Late To Da Party (F*CK BET),7804301,Lil Nas X & YoungBoy Never Broke Again,3520075
2168,Kick It,4495234,Lil Nas X,1770892
2169,LIFE AFTER SALEM,7048497,Lil Nas X,1770892
2170,Lil Nas X - Old Town Road (Traducción al Español),4478488,Genius Traducciones al Español,1376254
2171,F9mily (You & Me),4555030,Lil Nas X & Travis Barker,3044275
2172,Rodeo,5207604,Lil Nas X & Nas,2091071
2173,MONTERO (Call Me By Your Name) [SATAN’S EXTENDED VERSION],6648427,Lil Nas X,1770892
2174,Lil Nas X - MONTERO (Call Me By Your Name) (Traduction française),6638170,Genius Traductions françaises,140856
2175,Lil Nas X - Old Town Road (Remix) ft. Billy Ray Cyrus [Türkçe Çeviri],4488664,Genius Türkçe Çeviri,569121
2176,Bring U Down,4491166,Lil Nas X,1770892
2177,THE ART OF REALIZATION,7160575,Lil Nas X,1770892
2178,Lil Nas X - Old Town Road (Русский перевод),4420755,Genius Russian Translations (Русские переводы),498402
2179,INDUSTRY BABY (Demo),6958019,Lil Nas X,1770892
2180,INDUSTRY BABY (EXTENDED),7272612,Lil Nas X & Jack Harlow,2820696
2181,MONTERO (Call Me By Your Name) (Clean),6635583,Lil Nas X,1770892
2182,HOLIDAY (Clean),6164855,Lil Nas X,1770892
2183,Pink Matter,78967,Frank Ocean,1985
2184,Wish You Were Here,1638,Pink Floyd,694
2185,Pink + White,2842078,Frank Ocean,1985
2186,Time,64356,Pink Floyd,694
2187,Comfortably Numb,65489,Pink Floyd,694
2188,Boy’s a liar Pt. 2,8738986,PinkPantheress & Ice Spice,3455806
2189,"Another Brick in the Wall, Pt. 2",106641,Pink Floyd,694
2190,STFU,2864991,Pink Guy,44083
2191,Money,72193,Pink Floyd,694
2192,Just Give Me a Reason,108589,P!nk,345
2193,3 Musketeers,5721133,​ppcocaine,2287211
2194,Pink Guy - セックス大好き (I Love Sex) (Romanized),2951172,Genius Romanizations,1507735
2195,Honesty,3853153,Pink Sweat$,1533381
2196,What About Us,3168145,P!nk,345
2197,Brain Damage,72199,Pink Floyd,694
2198,pink skies,2672672,LANY,247886
2199,Breathe (In the Air),72119,Pink Floyd,694
2200,"Shine On You Crazy Diamond, Pts. 1-5",1394,Pink Floyd,694
2201,Pink Venom,8274559,BLACKPINK,987404
2202,Us and Them,72198,Pink Floyd,694
2203,Hey You,73904,Pink Floyd,694
2204,Fried Noodles,2469637,Pink Guy,44083
2205,Kill Yourself,225782,Pink Guy,44083
2206,Baby Shark,3333153,Pinkfong (핑크퐁),1266228
2207,Echoes,100695,Pink Floyd,694
2208,Dogs,66328,Pink Floyd,694
2209,For That Cash,5748656,​ppcocaine,2287211
2210,Mother,79100,Pink Floyd,694
2211,Eclipse,72200,Pink Floyd,694
2212,Ramen King,161787,Pink Guy,44083
2213,I. Pink Toes,278519,Childish Gambino,1745
2214,The Great Gig in the Sky,72192,Pink Floyd,694
2215,DDLG,5681339,​ppcocaine,2287211
2216,Pigs (Three Different Ones),136447,Pink Floyd,694
2217,Beautiful Trauma,3191361,P!nk,345
2218,In the Flesh (Reprise),116858,Pink Floyd,694
2219,She’s So Nice,2948038,Pink Guy,44083
2220,BLACKPINK - Pink Venom (Romanized),8279890,Genius Romanizations,1507735
2221,Pink Triangle,148935,Weezer,12925
2222,Kissin’ Pink,58398,A$AP Rocky,12417
2223,pick up the phone,2449376,Young Thug & Travis Scott,679586
2224,Best Friend,2165110,Young Thug,20503
2225,The London,4549336,Young Thug,20503
2226,Check,737615,Young Thug,20503
2227,Power,1792009,Young Thug,20503
2228,Chanel (Go Get It),3902284,Young Stoner Life & Young Thug,2691062
2229,With That,761242,Young Thug,20503
2230,Hot (Remix),4873263,Young Thug,20503
2231,Hot,4786140,Young Thug,20503
2232,Stoner,315619,Young Thug,20503
2233,2 Bitches (Danny Glover),293976,Young Thug,20503
2234,Relationship,3121338,Young Thug,20503
2235,Thief in the Night,2344469,Young Thug,20503
2236,Tell Em (Lies),528161,Young Thug & Rich Homie Quan,1963035
2237,Digits,2437013,Young Thug,20503
2238,Wyclef Jean,2844801,Young Thug,20503
2239,Guwop,2844791,Young Thug,20503
2240,With Them,2421770,Young Thug,20503
2241,Halftime,731048,Young Thug,20503
2242,Bad Boy,4741580,Juice WRLD & Young Thug,2425280
2243,Again,2149787,Young Thug,20503
2244,Hercules,2369079,Young Thug,20503
2245,Go Crazy,5532594,Chris Brown & Young Thug,2213021
2246,Givenchy,530210,Young Thug,20503
2247,Old English,465914,Young Thug,20503
2248,Imma Ride (Ridin),528178,Young Thug & Birdman,3487195
2249,Worth It,2423196,Young Thug,20503
2250,Floyd Mayweather,2837942,Young Thug,20503
2251,Solid,6710158,"Young Stoner Life, Young Thug & Gunna",2525610
2252,Anybody,3643204,Young Thug,20503
2253,Harambe,2844780,Young Thug,20503
2254,Constantly Hating,760593,Young Thug,20503
2255,Patek Water,3280978,Future & Young Thug,989960
2256,Take Kare,542248,Young Thug,20503
2257,Feel It,2416069,Young Thug,20503
2258,Bad Bad Bad,4786045,Young Thug,20503
2259,D4L,5520765,"Future, Drake & Young Thug",2217413
2260,Family Don’t Matter,3121329,Young Thug,20503
2261,Gang Up,3007478,"Young Thug, 2 Chainz, Wiz Khalifa & PnB Rock",3449104
2262,Trance,8601718,"Metro Boomin, Travis Scott & Young Thug",3367314
2263,WAP,5832126,Cardi B,621678
2264,Bodak Yellow,3095483,Cardi B,621678
2265,MotorSport,3291049,"Migos, Nicki Minaj & Cardi B",1345224
2266,I Like It,3627151,"Cardi B, Bad Bunny & J Balvin",1440188
2267,Up,6444597,Cardi B,621678
2268,Bartier Cardi,3344378,Cardi B,621678
2269,Be Careful,3615018,Cardi B,621678
2270,Money,3994740,Cardi B,621678
2271,Thotiana (Cardi B Remix),4311141,Blueface,1195330
2272,Press,4191420,Cardi B,621678
2273,Thru Your Phone,3627216,Cardi B,621678
2274,I Do,3627217,Cardi B,621678
2275,Drip,3626310,Cardi B,621678
2276,Please Me,4314565,Cardi B & Bruno Mars,1730061
2277,Ring,3382828,Cardi B,621678
2278,Get Up 10,3252935,Cardi B,621678
2279,"DJ Snake - Taki Taki ft. Ozuna, Cardi B & Selena Gomez (English Translation)",3983878,Genius English Translations,196943
2280,Best Life,3627145,Cardi B,621678
2281,Rodeo,4521568,Lil Nas X & Cardi B,1861907
2282,Bickenhead,3627143,Cardi B,621678
2283,Rumors,7066853,Lizzo & Cardi B,2844720
2284,She Bad,3627215,Cardi B & YG,1526129
2285,WAP (Clean),5848346,Cardi B,621678
2286,Money Bag,3221857,Cardi B,621678
2287,Bongos,9491312,Cardi B & Megan Thee Stallion,3658747
2288,Red Barz,3045915,AraabMUZIK & Cardi B,3085787
2289,Foreva,2435775,Cardi B,621678
2290,"Cardi B, Bad Bunny & J Balvin - I Like It (English Translation)",3632810,Genius English Translations,196943
2291,Lick,2961788,Cardi B,621678
2292,Bodak Yellow (Latin Trap Remix),3201632,Cardi B,621678
2293,Bitter (Narration By Cardi B),7282707,Summer Walker & Cardi B,2937821
2294,Cardi B - WAP ft. Megan Thee Stallion (Traducción al Español),5833987,Genius Traducciones al Español,1376254
2295,Hot Shit,8143376,"Cardi B, Kanye West & Lil Durk",3221907
2296,Shake It,7853459,"Kay Flock, Cardi B & Dougie B",3130420
2297,Um Yea,3355240,"Quality Control, Offset & Cardi B",2377252
2298,Tomorrow  2,8402481,GloRilla & Cardi B,3299944
2299,Pull Up,2962800,Cardi B,621678
2300,Washpoppin,2435754,Cardi B,621678
2301,On Fleek,2435675,Cardi B,621678
2302,Selfish,2435747,Cardi B,621678
2303,Odio,348711,Romeo Santos,14717
2304,Eres Mía,371117,Romeo Santos,14717
2305,Propuesta Indecente,211822,Romeo Santos,14717
2306,Bella y Sensual,3156682,Romeo Santos,14717
2307,Imitadora,3131268,Romeo Santos,14717
2308,Animales,368150,Romeo Santos,14717
2309,Sobredosis,3156663,Romeo Santos,14717
2310,Ella Quiere Beber (Remix),4048791,Anuel AA & Romeo Santos,1925162
2311,X SI VOLVEMOS,8417047,KAROL G & Romeo Santos,3425261
2312,Promise (English Version),211831,Romeo Santos,14717
2313,Necio,371113,Romeo Santos,14717
2314,Hilito,371124,Romeo Santos,14717
2315,La Mejor Versión De Mí (Remix),4918912,Natti Natasha & Romeo Santos,3272101
2316,Héroe Favorito,2972087,Romeo Santos,14717
2317,Un Vuelo A La,3156698,Romeo Santos,14717
2318,7 Días,371132,Romeo Santos,14717
2319,Amigo,371114,Romeo Santos,14717
2320,Inocente,371110,Romeo Santos,14717
2321,Tuyo,3156642,Romeo Santos,14717
2322,Promise,71876,Romeo Santos,14717
2323,"El Papel, Pt. 1 (Versión Amante)",3156674,Romeo Santos,14717
2324,Centavito,3156648,Romeo Santos,14717
2325,No Tiene la Culpa,371129,Romeo Santos,14717
2326,Fui a Jamaica,371127,Romeo Santos,14717
2327,"El Papel, Pt. 2 (Versión Marido)",3156680,Romeo Santos,14717
2328,Yo También,371125,Romeo Santos,14717
2329,Mami,371137,Romeo Santos,14717
2330,Perjurio,3156654,Romeo Santos,14717
2331,Cancioncitas de Amor,476114,Romeo Santos,14717
2332,Si Yo Muero,371133,Romeo Santos,14717
2333,Canalla,4446639,Romeo Santos,14717
2334,Doble Filo,3156691,Romeo Santos,14717
2335,Trust,371136,Romeo Santos,14717
2336,Sin Fin,8316910,Romeo Santos & Justin Timberlake,3510938
2337,Carmín,3156651,Romeo Santos,14717
2338,El Pañuelo,8324985,Romeo Santos & ROSALÍA,3510939
2339,El Beso Que No Le Di,4446641,Romeo Santos,14717
2340,Ileso,4446642,Romeo Santos,14717
2341,Debate de 4,211811,Romeo Santos,14717
2342,Me Quedo,4446644,Romeo Santos,14717
2343,High Hopes,3596006,Panic! at the Disco,50838
2344,I Write Sins Not Tragedies,194045,Panic! at the Disco,50838
2345,Death of a Bachelor,2294657,Panic! at the Disco,50838
2346,Emperor’s New Clothes,2334971,Panic! at the Disco,50838
2347,This is Gospel,204017,Panic! at the Disco,50838
2348,Say Amen (Saturday Night),3574039,Panic! at the Disco,50838
2349,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,154483,Panic! at the Disco,50838
2350,Victorious,2318201,Panic! at the Disco,50838
2351,Girls / Girls / Boys,235208,Panic! at the Disco,50838
2352,LA Devotee,2378614,Panic! at the Disco,50838
2353,Roaring 20s,3596008,Panic! at the Disco,50838
2354,"Build God, Then We’ll Talk",306206,Panic! at the Disco,50838
2355,Don’t Threaten Me with a Good Time,2395791,Panic! at the Disco,50838
2356,"Hey Look Ma, I Made It",3596005,Panic! at the Disco,50838
2357,House of Memories,2400788,Panic! at the Disco,50838
2358,Dying in LA,3596016,Panic! at the Disco,50838
2359,Miss Jackson,190640,Panic! at the Disco,50838
2360,King of the Clouds,3571058,Panic! at the Disco,50838
2361,Nearly Witches (Ever Since We Met...),335524,Panic! at the Disco,50838
2362,The Ballad of Mona Lisa,152881,Panic! at the Disco,50838
2363,Northern Downpour,184048,Panic! at the Disco,50838
2364,(Fuck A) Silver Lining,3574003,Panic! at the Disco,50838
2365,Hallelujah,912433,Panic! at the Disco,50838
2366,Nine in the Afternoon,332629,Panic! at the Disco,50838
2367,"There’s a Good Reason These Tables Are Numbered Honey, You Just Haven’t Thought of It Yet",335486,Panic! at the Disco,50838
2368,Crazy = Genius,2400777,Panic! at the Disco,50838
2369,But It’s Better If You Do,189637,Panic! at the Disco,50838
2370,The Only Difference Between Martyrdom and Suicide Is Press Coverage,180508,Panic! at the Disco,50838
2371,Camisado,335410,Panic! at the Disco,50838
2372,Time to Dance,209581,Panic! at the Disco,50838
2373,New Perspective,335550,Panic! at the Disco,50838
2374,One of the Drunks,3596011,Panic! at the Disco,50838
2375,London Beckoned Songs About Money Written by Machines,179353,Panic! at the Disco,50838
2376,Old Fashioned,3596015,Panic! at the Disco,50838
2377,Into the Unknown (Panic! at the Disco Version),4911362,Panic! at the Disco,50838
2378,Golden Days,2400783,Panic! at the Disco,50838
2379,Nicotine,233175,Panic! at the Disco,50838
2380,"Nails for Breakfast, Tacks for Snacks",334887,Panic! at the Disco,50838
2381,The Overpass,3596013,Panic! at the Disco,50838
2382,I Constantly Thank God for Esteban,335469,Panic! at the Disco,50838
2383,"Sugar, We’re Goin’ Down",79158,Fall Out Boy,7811
2384,Uma Thurman,663713,Fall Out Boy,7811
2385,Thnks fr th Mmrs,131359,Fall Out Boy,7811
2386,We Didn’t Start The Fire,9280486,Fall Out Boy,7811
2387,Centuries,515319,Fall Out Boy,7811
2388,Immortals,540154,Fall Out Boy,7811
2389,"Dance, Dance",131314,Fall Out Boy,7811
2390,My Songs Know What You Did In The Dark (Light ’Em Up),114854,Fall Out Boy,7811
2391,The Last of the Real Ones,3218739,Fall Out Boy,7811
2392,The Phoenix,133952,Fall Out Boy,7811
2393,Stay Frosty Royal Milk Tea,3305975,Fall Out Boy,7811
2394,Wilson (Expensive Mistakes),3218722,Fall Out Boy,7811
2395,HOLD ME TIGHT OR DON’T,3305976,Fall Out Boy,7811
2396,"What a Catch, Donnie",138493,Fall Out Boy,7811
2397,20 Dollar Nose Bleed,330226,Fall Out Boy,7811
2398,Young and Menace,3068434,Fall Out Boy,7811
2399,"This Ain’t a Scene, It’s an Arms Race",102792,Fall Out Boy,7811
2400,Irresistible,662710,Fall Out Boy,7811
2401,Champion,3122937,Fall Out Boy,7811
2402,Alone Together,138297,Fall Out Boy,7811
2403,Church,3305977,Fall Out Boy,7811
