track_name,track_id,artist_name,artist_id
Calles De Houston,5973373,Fuerza Regida,1475628
Cosas Cambiaron,8092408,Calle 24 & Fuerza Regida,3851980
Agusto “GTR”,5444326,Fuerza Regida,1475628
Los Mire Con Talento (Version Estudio),7535867,Fuerza Regida,1475628
Ch y la Pizza (Con Banda),8966798,Fuerza Regida & Banda Otro Pedo,3486811
Pandemia,5572188,Fuerza Regida,1475628
DON MERFOZ,9642250,Fuerza Regida,1475628
Disculpe Usted,4739320,Fuerza Regida,1475628
Santo Patrón,9040327,Banda MS de Sergio Lizárraga & Fuerza Regida,3863887
Modo Maldito,8850652,Fuerza Regida & Grupo Marca Registrada,3549920
ZONA DE COMFORT,9642243,Fuerza Regida,1475628
Vamos Bien,5994477,Fuerza Regida,1475628
Like Viento,6523387,JOP,389160
No Cantaron Mañanitas,5994476,Fuerza Regida,1475628
Gente Del Flaco,7535863,Fuerza Regida,1475628
1000 Canciones (Pa Mis Viejos),8110008,Fuerza Regida,1475628
Y Me Verán,8895531,Fuerza Regida & Eden Muñoz,3536327
El Dinero Los Cambio,4881759,Fuerza Regida,1475628
Dollhouse,381520,Melanie Martinez,153995
Sippy Cup,2266315,Melanie Martinez,153995
"Tag, You’re It",2266328,Melanie Martinez,153995
Play Date,2266334,Melanie Martinez,153995
High School Sweethearts,4718520,Melanie Martinez,153995
Mrs. Potato Head,2266331,Melanie Martinez,153995
Soap,2171560,Melanie Martinez,153995
Cry Baby,390271,Melanie Martinez,153995
Show & Tell,4721409,Melanie Martinez,153995
Training Wheels,2165754,Melanie Martinez,153995
Mad Hatter,654735,Melanie Martinez,153995
DEATH,8839392,Melanie Martinez,153995
Pacify Her,654806,Melanie Martinez,153995
VOID,8852382,Melanie Martinez,153995
Strawberry Shortcake,4721411,Melanie Martinez,153995
Fire Drill,4842910,Melanie Martinez,153995
The Principal,4671837,Melanie Martinez,153995
Pity Party,2015779,Melanie Martinez,153995
Nurse’s Office,4638646,Melanie Martinez,153995
Orange Juice,4721412,Melanie Martinez,153995
Teacher’s Pet,4721413,Melanie Martinez,153995
Cake,654746,Melanie Martinez,153995
Wheels on the Bus,4721359,Melanie Martinez,153995
Alphabet Boy,654738,Melanie Martinez,153995
NYMPHOLOGY,8924151,Melanie Martinez,153995
Detention,4687347,Melanie Martinez,153995
Carousel,435278,Melanie Martinez,153995
Lunchbox Friends,4060416,Melanie Martinez,153995
Class Fight,4721360,Melanie Martinez,153995
PIGGYBACK,3388805,Melanie Martinez,153995
EVIL,8908001,Melanie Martinez,153995
Milk and Cookies,2266329,Melanie Martinez,153995
Recess,4704932,Melanie Martinez,153995
THE CONTORTIONIST,8843366,Melanie Martinez,153995
The Bakery,5980507,Melanie Martinez,153995
Teddy Bear,2266333,Melanie Martinez,153995
TUNNEL VISION,8849864,Melanie Martinez,153995
Gingerbread Man,2394746,Melanie Martinez,153995
Drama Club,4724157,Melanie Martinez,153995
Field Trip,5992205,Melanie Martinez,153995
Test Me,5992116,Melanie Martinez,153995
LIGHT SHOWER,8846927,Melanie Martinez,153995
BATTLE OF THE LARYNX,8899821,Melanie Martinez,153995
Numbers,5992203,Melanie Martinez,153995
FAERIE SOIRÉE,8924762,Melanie Martinez,153995
MOON CYCLE,8921721,Melanie Martinez,153995
Brain & Heart,5988150,Melanie Martinez,153995
Copy Cat,5248815,Melanie Martinez,153995
Glued,5992204,Melanie Martinez,153995
POWDER,8983744,Melanie Martinez,153995
SPIDER WEB,8893974,Melanie Martinez,153995
MILK OF THE SIREN,8982563,Melanie Martinez,153995
Notebook,5992115,Melanie Martinez,153995
WOMB,8924142,Melanie Martinez,153995
Dead to Me,541975,Melanie Martinez,153995
PLUTO,8983747,Melanie Martinez,153995
LEECHES,8924180,Melanie Martinez,153995
A Million Men,2270583,Melanie Martinez,153995
Where Do Babies Come From?,654716,Melanie Martinez,153995
Bittersweet Tragedy,434495,Melanie Martinez,153995
Bombs on Monday Morning,4511047,Melanie Martinez,153995
K-12 (Movie Script),4849001,Melanie Martinez,153995
Sirens (Demo 4),6888443,Melanie Martinez,153995
I Scream,6818574,Melanie Martinez,153995
You Love I,2263832,Melanie Martinez,153995
Tunnel Vision (Demo),6886587,Melanie Martinez,153995
THE HATCHING,8948145,Melanie Martinez,153995
Faerie Soirée (One Love v1 Demo),7361404,Melanie Martinez,153995
Garden,7345256,Melanie Martinez,153995
Schizo,3952070,Melanie Martinez,153995
Unhappy Meal,3926055,Melanie Martinez,153995
Birthing Addicts (2013 EP Version),418511,Melanie Martinez,153995
Night Mime,654699,Melanie Martinez,153995
Dragon’s Blood,6869023,Melanie Martinez,153995
Void (2020),6911769,Melanie Martinez,153995
Dear Porcupines,4428504,Melanie Martinez,153995
Melanie Martinez - High School Sweethearts (Traducción al Español),5475377,Genius Traducciones al Español,1376254
Losin Control,2361587,Russ,22516
Body (Remix),6720971,Russ Millions & Tion Wayne,2660932
What They Want,2288471,Russ,22516
Keisha & Becky Remix,4445882,Russ Millions & Tion Wayne,2660932
Goodbye,364624,Russ,22516
"Psycho, Pt. 2",2904142,Russ,22516
Ain’t Nobody Takin My Baby,2939221,Russ,22516
Pull the Trigger,2266893,Russ,22516
Рашан моуст уонтэд (Russian Most Wanted),2899058,​kizaru,566548
Russell Westbrook on a Farm,264116,Lil Dicky,47589
Shimmy Shimmy Ya,70,Ol’ Dirty Bastard,32
Словарь сленга русскоязычной музыки (Dictionary of Russian Music Slang),5980776,Genius RSC,2546011
Body,6607683,Russ Millions & Tion Wayne,2660932
Missin You Crazy,3940194,Russ,22516
Do It Myself,2400056,Russ,22516
Ride Slow,3076334,Russ,22516
Body (Capo Plaza & Rondodasosa Remix),6772484,Russ Millions & Tion Wayne,2660932
Me You,3076333,Russ,22516
Cherry Hill,3068767,Russ,22516
BEST ON EARTH,4950045,Russ,22516
Lil Boo Thang,9422567,Paul Russell,1254251
Russian Cream,3465481,Key Glock,1158427
АИГЕЛ (AIGEL) - Пыяла (Glass) (Русский перевод),9803494,Genius Russian Translations (Русские переводы),498402
Too Many,2288479,Russ,22516
Yung God,2446781,Russ,22516
K Like A Russian,5154954,Juice WRLD,1237094
Russky Cockney,497964,Oxxxymiron,24422
Esquire Cypher,4437066,Esquire Russia,1804721
Got Your Money,162,Ol’ Dirty Bastard,32
Party Like a Russian,2867094,Robbie Williams,2215
Russian Roulette,50766,Rihanna,89
Link Up,4060546,Russ Millions,1050803
Brooklyn Zoo,47,Ol’ Dirty Bastard,32
Wife You Up,3238280,Russ,22516
Рашн Роуд Рейдж (Russian Road Rage),7447222,Oxxxymiron,24422
Russian Paradise,2841787,АК-47 (AK-47),49047
Nobody Knows,4178086,Russ,22516
I Wanna Go Down With You,3076554,Russ,22516
Some Time,3465778,Russ,22516
Чёрный Русский (Black Russian),9477515,MORGENSHTERN,1267272
The Flute Song,3903073,Russ,22516
Scared,3076558,Russ,22516
Теги битмейкеров русскоязычной музыки (Producer Tags of Russian-language Music),5600397,Genius RSC,2546011
The Otherside,2427775,Russ,22516
We Just Haven’t Met Yet,2857836,Russ,22516
RUSSIAN WOMAN,6567018,Manizha,1232962
International,9388774,Russ Millions & UZI,3619725
CIVIL WAR,4538371,Russ,22516
September 16,3849807,Russ,22516
Poupée russe,3045781,SCH,276476
Willy Wonka,2416232,Russ,22516
Flossin,3335965,The Backpack Kid,1267722
3:15 (Breathe),6829973,Russ,22516
Whenever,2786473,Russ,22516
5mewmet - Zazagartner (Русский перевод),9780233,Genius Russian Translations (Русские переводы),498402
[Russ Millions & Buni] Plugged In Freestyle,6363372,Russ Millions & Buni,2762400
Psycho,2842204,Russ,22516
I’m Here,3076318,Russ,22516
Maybe,3237191,Russ,22516
My Baby,2459904,Russ,22516
XXXTENTACION - Moonlight (Русский перевод),3578305,Genius Russian Translations (Русские переводы),498402
Down For You,2380899,Russ,22516
Russians,173900,Sting,679
"Gee, Officer Krupke",2339591,"Russ Tamblyn, Johnny Green, West Side Story Chorus & West Side Story Orchestra",3093262
Take You Back,5904947,Russ & Kehlani,2376250
Don’t Lie,3076550,Russ,22516
러시안 룰렛 (Russian Roulette),2852025,Red Velvet (레드벨벳),457228
NIGHTTIME (Interlude),5094538,Russ,22516
У России три пути (Russia Has Three Ways),7090527,GSPD & DEAD BLONDE,2898469
T-Pain,2343785,Russ,22516
Prosper,3235833,Russ,22516
Got This,3076502,Russ,22516
Gun Lean,4156617,Russ Millions,1050803
Русский ковчег (Russian ark),3742038,Монеточка (Monetochka),638315
Manifest,2450886,Russ,22516
HANDSOMER (Remix),7769725,Russ,22516
XXXTENTACION - SAD! (Русский перевод),3558499,Genius Russian Translations (Русские переводы),498402
Flip,3429994,Russ,22516
Act Now,3076536,Russ,22516
Gun Lean (Remix),4209830,Russ Millions,1050803
Can’t Help Falling in Love,197191,Elvis Presley,1645
Love Me Tender,197067,Elvis Presley,1645
Jailhouse Rock,76171,Elvis Presley,1645
Hound Dog,166381,Elvis Presley,1645
Suspicious Minds,197703,Elvis Presley,1645
If I Can Dream,197644,Elvis Presley,1645
Michael Jackson vs Elvis Presley,70020,Epic Rap Battles of History,26092
Heartbreak Hotel,119855,Elvis Presley,1645
In the Ghetto,197679,Elvis Presley,1645
Unchained Melody,198090,Elvis Presley,1645
Are You Lonesome Tonight?,197277,Elvis Presley,1645
Blue Suede Shoes,3708,Elvis Presley,1645
Trouble,197095,Elvis Presley,1645
Blue Christmas,197055,Elvis Presley,1645
Burning Love,197926,Elvis Presley,1645
Always On My Mind,198228,Elvis Presley,1645
Don’t Be Cruel,197061,Elvis Presley,1645
(You’re the) Devil in Disguise,197615,Elvis Presley,1645
My Way,197944,Elvis Presley,1645
An American Trilogy,197888,Elvis Presley,1645
All Shook Up,197053,Elvis Presley,1645
Stuck on You,197256,Elvis Presley,1645
A Little Less Conversation,197767,Elvis Presley,1645
That’s All Right,197868,Elvis Presley,1645
I Can’t Stop Loving You,197698,Elvis Presley,1645
It’s Now or Never,197252,Elvis Presley,1645
Return to Sender,197251,Elvis Presley,1645
The Wonder of You,197711,Elvis Presley,1645
Crying In the Chapel,197559,Elvis Presley,1645
Love Me,197024,Elvis Presley,1645
(Let Me Be Your) Teddy Bear,197028,Elvis Presley,1645
Viva Las Vegas,198216,Elvis Presley,1645
Little Sister,197280,Elvis Presley,1645
Elvis Presley Blvd.,519200,Rick Ross,88
Wooden Heart,197141,Elvis Presley,1645
Don’t,197123,Elvis Presley,1645
Fever,197114,Elvis Presley,1645
In the Garden,197540,Elvis Presley,1645
Memories,197640,Elvis Presley,1645
I Just Can’t Help Believin’,197749,Elvis Presley,1645
Blue Moon of Kentucky,197100,Elvis Presley,1645
Blue Moon,197022,Elvis Presley,1645
You Don’t Have to Say You Love Me,197738,Elvis Presley,1645
Loving You,197029,Elvis Presley,1645
Amazing Grace,197840,Elvis Presley,1645
Hard Headed Woman,197083,Elvis Presley,1645
Trying to Get to You,197018,Elvis Presley,1645
How Great Thou Art,197537,Elvis Presley,1645
I Believe,197080,Elvis Presley,1645
"Shake, Rattle And Roll",197099,Elvis Presley,1645
Mystery Train,197078,Elvis Presley,1645
Blue Hawaii,166382,Elvis Presley,1645
Elvis Presley Blues,1126412,Gillian Welch,43258
White Christmas,197036,Elvis Presley,1645
"I Want You, I Need You, I Love You",135755,Elvis Presley,1645
Just Pretend,197732,Elvis Presley,1645
Hawaiian Wedding Song,197219,Elvis Presley,1645
Winter Wonderland,197796,Elvis Presley,1645
Why Me Lord? (Live),198185,Elvis Presley,1645
Trouble/Guitar Man [NBC TV Special],5517276,Elvis Presley,1645
"Take My Hand, Precious Lord",197081,Elvis Presley,1645
I Got a Woman,111525,Elvis Presley,1645
Kentucky Rain,198223,Elvis Presley,1645
Tutti Frutti,197017,Elvis Presley,1645
Surrender,197261,Elvis Presley,1645
Crawfish,197112,Elvis Presley,1645
"Baby, Let’s Play House",197122,Elvis Presley,1645
King Creole,197073,Elvis Presley,1645
My Boy,197978,Elvis Presley,1645
Pocketful of Rainbows,197149,Elvis Presley,1645
It Is No Secret (What God Can Do),197093,Elvis Presley,1645
Santa Claus Is Back In Town,197034,Elvis Presley,1645
G.I. Blues,197148,Elvis Presley,1645
Home is Where the Heart Is,197913,Elvis Presley,1645
She’s Not You,197285,Elvis Presley,1645
Hurt,198070,Elvis Presley,1645
You’ve Lost That Lovin’ Feelin’,197737,Elvis Presley,1645
Good Luck Charm,197281,Elvis Presley,1645
There’s Always Me,197185,Elvis Presley,1645
Lawdy Miss Clawdy,197076,Elvis Presley,1645
Everlong,73745,Foo Fighters,17237
My Hero,110285,Foo Fighters,17237
The Pretender,108830,Foo Fighters,17237
All My Life,76168,Foo Fighters,17237
Best of You,102576,Foo Fighters,17237
Learn to Fly,102578,Foo Fighters,17237
The Sky Is a Neighborhood,3090221,Foo Fighters,17237
Run,3108240,Foo Fighters,17237
Monkey Wrench,187386,Foo Fighters,17237
Times Like These,187384,Foo Fighters,17237
Walk,65364,Foo Fighters,17237
Big Me,136188,Foo Fighters,17237
These Days,211748,Foo Fighters,17237
This Is a Call,207836,Foo Fighters,17237
I’ll Stick Around,207841,Foo Fighters,17237
Shame Shame,5821306,Foo Fighters,17237
Arrows,3128046,Foo Fighters,17237
Rescued,9033354,Foo Fighters,17237
La Dee Da,3125127,Foo Fighters,17237
Something from Nothing,543112,Foo Fighters,17237
Under You,9033357,Foo Fighters,17237
Aurora,211637,Foo Fighters,17237
Wheels,100409,Foo Fighters,17237
Rest,9033365,Foo Fighters,17237
Arlandria,120559,Foo Fighters,17237
Dirty Water,3128045,Foo Fighters,17237
Rope,211741,Foo Fighters,17237
Waiting on a War,5821299,Foo Fighters,17237
Stranger Things Have Happened,211987,Foo Fighters,17237
Walking after You,211622,Foo Fighters,17237
Sunday Rain,3128051,Foo Fighters,17237
"Hey, Johnny Park!",211403,Foo Fighters,17237
Let It Die,211707,Foo Fighters,17237
T-Shirt,3128037,Foo Fighters,17237
Saint Cecilia,2376028,Foo Fighters,17237
Make It Right,3128042,Foo Fighters,17237
February Stars,211621,Foo Fighters,17237
The Line,3128052,Foo Fighters,17237
Friend of a Friend,211689,Foo Fighters,17237
Concrete and Gold,3128054,Foo Fighters,17237
Long Road to Ruin,211984,Foo Fighters,17237
Home,212001,Foo Fighters,17237
Stacked Actors,211634,Foo Fighters,17237
Breakout,187390,Foo Fighters,17237
I Should Have Known,89292,Foo Fighters,17237
The Glass,9033360,Foo Fighters,17237
No Son of Mine,6146525,Foo Fighters,17237
DOA,206543,Foo Fighters,17237
Good Grief,207848,Foo Fighters,17237
Alone + Easy Target,207847,Foo Fighters,17237
Happy Ever After (Zero Hour),3128049,Foo Fighters,17237
Dear Rosemary,211742,Foo Fighters,17237
Bridge Burning,211739,Foo Fighters,17237
Generator,211636,Foo Fighters,17237
Come Alive,211986,Foo Fighters,17237
The Teacher,9033364,Foo Fighters,17237
Show Me How,9033362,Foo Fighters,17237
Congregation,562219,Foo Fighters,17237
For All the Cows,210778,Foo Fighters,17237
Weenie Beenie,207850,Foo Fighters,17237
Skin and Bones,211805,Foo Fighters,17237
Nothing at All,9033361,Foo Fighters,17237
Everlong (Acoustic Version),3430421,Foo Fighters,17237
Up in Arms,211417,Foo Fighters,17237
Making a Fire,5821309,Foo Fighters,17237
White Limo,211743,Foo Fighters,17237
Exhausted,210786,Foo Fighters,17237
But Here We Are,9033359,Foo Fighters,17237
The Feast and the Famine,553283,Foo Fighters,17237
My Poor Brain,211406,Foo Fighters,17237
Ain’t It the Life,211641,Foo Fighters,17237
Sean,2376030,Foo Fighters,17237
Enough Space,211620,Foo Fighters,17237
Next Year,206533,Foo Fighters,17237
Doll,211398,Foo Fighters,17237
I Am a River,576115,Foo Fighters,17237
Wattershed,210783,Foo Fighters,17237
Wind Up,211409,Foo Fighters,17237
On the Mend,211694,Foo Fighters,17237
Razor,211700,Foo Fighters,17237
Chop Suey!,88430,System Of A Down,16259
Toxicity,80268,System Of A Down,16259
B.Y.O.B.,75978,System Of A Down,16259
Aerials,94438,System Of A Down,16259
Sugar,70696,System Of A Down,16259
Lonely Day,105739,System Of A Down,16259
Hypnotize,105732,System Of A Down,16259
Prison Song,122385,System Of A Down,16259
Soldier Side,105740,System Of A Down,16259
ATWA,111689,System Of A Down,16259
I-E-A-I-A-I-O,151435,System Of A Down,16259
Violent Pornography,185084,System Of A Down,16259
Vicinity of Obscenity,105736,System Of A Down,16259
Spiders,151753,System Of A Down,16259
Deer Dance,310389,System Of A Down,16259
Cigaro,124934,System Of A Down,16259
Lost in Hollywood,213176,System Of A Down,16259
Bounce,310408,System Of A Down,16259
Needles,219060,System Of A Down,16259
Radio/Video,310246,System Of A Down,16259
Forest,219053,System Of A Down,16259
Chic ‘N’ Stu,151427,System Of A Down,16259
Question!,84451,System Of A Down,16259
Holy Mountains,105735,System Of A Down,16259
Protect the Land,6139655,System Of A Down,16259
Jet Pilot,87658,System Of A Down,16259
Suite-Pee,62874,System Of A Down,16259
Psycho,185082,System Of A Down,16259
Roulette,73976,System Of A Down,16259
Genocidal Humanoidz,6139659,System Of A Down,16259
Science,310415,System Of A Down,16259
This Cocaine Makes Me Feel Like I’m On This Song,235664,System Of A Down,16259
Revenga,310230,System Of A Down,16259
Dreaming,105728,System Of A Down,16259
Mr. Jack,151434,System Of A Down,16259
Sad Statue,310292,System Of A Down,16259
Shame,93701,System of a Down & Wu-Tang Clan,2294210
Shimmy,201073,System Of A Down,16259
Kill Rock ‘n Roll,105730,System Of A Down,16259
X,310404,System Of A Down,16259
Old School Hollywood,310313,System Of A Down,16259
War?,151755,System Of A Down,16259
Know,70689,System Of A Down,16259
Suggestions,151757,System Of A Down,16259
She’s Like Heroin,105737,System Of A Down,16259
Soil,151747,System Of A Down,16259
P.L.U.C.K.,151749,System Of A Down,16259
Boom!,151431,System Of A Down,16259
Fuck the System,151439,System Of A Down,16259
Innervision,151429,System Of A Down,16259
Mind,151743,System Of A Down,16259
Stealing Society,105731,System Of A Down,16259
Attack,105726,System Of A Down,16259
Tentative,105733,System Of A Down,16259
Peephole,151744,System Of A Down,16259
Darts,151742,System Of A Down,16259
A.D.D. (American Dream Denial),151433,System Of A Down,16259
DDevil,151741,System Of A Down,16259
Ego Brain,151440,System Of A Down,16259
U-Fig,105734,System Of A Down,16259
Highway Song,151438,System Of A Down,16259
Arto,1062240,System Of A Down,16259
Bubbles,151430,System Of A Down,16259
CUBErt,151745,System Of A Down,16259
Nüguns,151432,System Of A Down,16259
Pictures,151437,System Of A Down,16259
Streamline,151442,System Of A Down,16259
Thetawaves,151441,System Of A Down,16259
Soldier Side - Intro,324157,System Of A Down,16259
36,151436,System Of A Down,16259
Metro,310425,System Of A Down,16259
Marmalade,310403,System Of A Down,16259
Johnny,1050164,System Of A Down,16259
Fortress,1142832,System Of A Down,16259
Störagéd,310416,System Of A Down,16259
Friik,1064515,System Of A Down,16259
Temper,310420,System Of A Down,16259
Will They Die 4 You,1251517,System Of A Down,16259
Snowblind,310411,System Of A Down,16259
Blue,310382,System Of A Down,16259
Fly Me to the Moon,118812,Frank Sinatra & Count Basie,365683
My Way,103066,Frank Sinatra,824
That’s Life,2108162,Frank Sinatra,824
"Theme from New York, New York",4260,Frank Sinatra,824
The Girl From Ipanema (Garota De Ipanema),2170278,Frank Sinatra,824
Somethin’ Stupid,98607,Frank Sinatra & Nancy Sinatra,3305384
Have Yourself a Merry Little Christmas,1266174,Frank Sinatra,824
The Way You Look Tonight,503162,Frank Sinatra,824
My Funny Valentine,2170146,Frank Sinatra,824
It Was a Very Good Year,118066,Frank Sinatra,824
Frank Sinatra vs Freddie Mercury,89991,Epic Rap Battles of History,26092
Come Fly with Me,444948,Frank Sinatra,824
I’ve Got You Under My Skin,599404,Frank Sinatra,824
Blue Moon,1362596,Frank Sinatra,824
Strangers in the Night,136757,Frank Sinatra,824
Luck Be a Lady,2170253,Frank Sinatra,824
Let It Snow! Let It Snow! Let It Snow!,1698522,Frank Sinatra,824
High Hopes,2170237,Frank Sinatra,824
The Best Is Yet to Come,2170268,Frank Sinatra & Count Basie,365683
Autumn Leaves,952784,Frank Sinatra,824
You Make Me Feel So Young,2170205,Frank Sinatra,824
I’m a Fool to Want You,1091542,Frank Sinatra,824
Jingle Bells,1034246,Frank Sinatra,824
It Had to Be You,1080860,Frank Sinatra,824
In the Wee Small Hours of the Morning,278754,Frank Sinatra,824
Frank Sinatra,195808,CAKE,38835
Fugue For Tinhorns,149184,Stubby Kaye & Frank Sinatra,3693639
Summer Wind,746552,Frank Sinatra,824
Quiet Nights of Quiet Stars (Corcovado),1852274,Frank Sinatra,824
The Lady Is a Tramp,2170224,Frank Sinatra,824
Connect the Dots (The Saga of Frank Sinatra),2443385,Car Seat Headrest,338591
Witchcraft,721753,Frank Sinatra,824
One for My Baby (And One More for the Road),1628849,Frank Sinatra,824
All of Me,973950,Frank Sinatra,824
Silent Night,1617760,Frank Sinatra,824
All the Way,1029342,Frank Sinatra,824
I Get a Kick Out of You,599399,Frank Sinatra,824
The Shadow of Your Smile (Love Theme From Sandpiper),744598,Frank Sinatra,824
If You Go Away,1636705,Frank Sinatra,824
Moonlight In Vermont,2170228,Frank Sinatra,824
Send in the Clowns,1354791,Frank Sinatra,824
Young At Heart,2170164,Frank Sinatra,824
I’ve Got the World on a String,436178,Frank Sinatra,824
The Impossible Dream (The Quest),1195281,Frank Sinatra,824
My Kind of Town,365612,Frank Sinatra,824
Love and Marriage,2170195,Frank Sinatra,824
The World We Knew (Over and Over),2170284,Frank Sinatra,824
Brazil,913559,Frank Sinatra,824
The Coffee Song,891769,Frank Sinatra,824
Wave,2170290,Frank Sinatra,824
The Nearness of You,2170238,Frank Sinatra,824
I’ve Got a Crush on You,917055,Frank Sinatra,824
Moonlight Serenade,2170274,Frank Sinatra,824
Nice ‘N’ Easy,930651,Frank Sinatra,824
Pennies from Heaven,2170250,Frank Sinatra,824
I’ll Never Smile Again,4466957,Frank Sinatra,824
I Wish You Love,1018878,Frank Sinatra & Count Basie,365683
Moon River,1255017,Frank Sinatra,824
One Note Samba,1484646,Frank Sinatra,824
All or Nothing At All,1764528,Frank Sinatra,824
Angel Eyes,2170230,Frank Sinatra,824
Drinking Water (Agua de Beber),1848255,Frank Sinatra,824
Santa Claus Is Comin’ to Town,1592636,Frank Sinatra,824
You Go to My Head,1138291,Frank Sinatra,824
My Blue Heaven,934911,Frank Sinatra,824
Fools Rush In,1381690,Frank Sinatra,824
Why Try to Change Me Now?,2170141,Frank Sinatra,824
Night and Day,2170137,Frank Sinatra,824
Nancy (With the Laughing Face),2170127,Frank Sinatra,824
Singing In The Rain,1630,Frank Sinatra,824
I Love You,1435229,Frank Sinatra,824
If I Had You,1034060,Frank Sinatra,824
Where Are You?,864605,Frank Sinatra,824
Chicago,1599275,Frank Sinatra,824
Let’s Fall In Love,1664888,Frank Sinatra,824
Laura,1068128,Frank Sinatra,824
Call Me Irresponsible,919232,Frank Sinatra,824
Glad to Be Unhappy,502604,Frank Sinatra,824
White Christmas,1614701,Frank Sinatra,824
NO,2416274,Meghan Trainor,201194
Like I’m Gonna Lose You,527546,Meghan Trainor,201194
All About That Bass,471152,Meghan Trainor,201194
Dear Future Husband,513887,Meghan Trainor,201194
Hey DJ,4076409,"CNCO, Meghan Trainor & Sean Paul",1631479
Nice to Meet Ya,5191215,Meghan Trainor,201194
Made You Look,7836775,Meghan Trainor,201194
Me Too,2451389,Meghan Trainor,201194
Title,513964,Meghan Trainor,201194
No Excuses,3468495,Meghan Trainor,201194
Mother,8870631,Meghan Trainor,201194
Lips Are Movin,548094,Meghan Trainor,201194
Just Got Paid,3781931,"Sigala, Ella Eyre & Meghan Trainor",1571124
Just a Friend to You,2468013,Meghan Trainor,201194
Mom,2451401,Meghan Trainor,201194
Wave,3430583,Meghan Trainor,201194
All the Ways,3790582,Meghan Trainor,201194
LET YOU BE RIGHT,3676649,Meghan Trainor,201194
Bad For Me,7836776,Meghan Trainor,201194
Better When I’m Dancin’,2266367,Meghan Trainor,201194
TREAT MYSELF,3556083,Meghan Trainor,201194
Better,2451392,Meghan Trainor,201194
After You,4101403,Meghan Trainor,201194
Bang Dem Sticks,666860,Meghan Trainor,201194
All About That Bass (Radio Disney Edit),2145556,Meghan Trainor,201194
I’m a Lady,2924067,Meghan Trainor,201194
Good to Be Alive,2334011,Meghan Trainor,201194
3AM,666856,Meghan Trainor,201194
Workin’ on It,4889439,Meghan Trainor,201194
I’ll Be Home,1852111,Meghan Trainor,201194
With You,4622102,Kaskade & Meghan Trainor,1852149
Walkashame,666862,Meghan Trainor,201194
I Love Me,2456227,Meghan Trainor,201194
No Good for You,666879,Meghan Trainor,201194
Genetics,4147790,Meghan Trainor,201194
Meghan Trainor - All About That Bass (Türkçe Çeviri),3057363,Genius Türkçe Çeviri,569121
Been Like This,10084604,Meghan Trainor & T-Pain,3868669
Hopeless Romantic,2451394,Meghan Trainor,201194
Watch Me Do,2442838,Meghan Trainor,201194
Kindly Calm Me Down,2468015,Meghan Trainor,201194
Marry Me,3453186,Meghan Trainor,201194
Close Your Eyes,515825,Meghan Trainor,201194
Evil Twin,3505599,Meghan Trainor,201194
Thank You,2451403,Meghan Trainor,201194
Woman Up,2468034,Meghan Trainor,201194
Credit,666865,Meghan Trainor,201194
CAN’T DANCE,3567796,Meghan Trainor,201194
Mr. Almost,666880,Meghan Trainor,201194
My Selfish Heart,666867,Meghan Trainor,201194
Foolish,3794458,Meghan Trainor,201194
Ashes,5191283,Meghan Trainor,201194
Goosebumps,2451399,Meghan Trainor,201194
Dance Like Yo Daddy,2451400,Meghan Trainor,201194
Don’t I Make It Look Easy,7836771,Meghan Trainor,201194
Badass Woman,4534738,Meghan Trainor,201194
Good Mornin’,3560877,Meghan Trainor,201194
Champagne Problems,2445441,Meghan Trainor,201194
No Tears Left to Cry,3268469,Meghan Trainor,201194
Funk,4514161,Meghan Trainor,201194
Friends,2451402,Meghan Trainor,201194
Blink,5171301,Meghan Trainor,201194
Genetics (Remix),5175045,Meghan Trainor,201194
What If I,666863,Meghan Trainor,201194
Babygirl,5174289,Meghan Trainor,201194
Lie to Me,5191284,Meghan Trainor,201194
Lips Are Movin (Remix),567437,Meghan Trainor,201194
I Won’t Let You Down,2451404,Meghan Trainor,201194
Hurt Me,4655587,Meghan Trainor,201194
Here to Stay,5191285,Meghan Trainor,201194
Can’t Help Falling in Love,2215809,Meghan Trainor,201194
Make You Dance,5748772,Meghan Trainor,201194
Mama Wanna Mambo,7885809,Meghan Trainor,201194
Takin’ It Back,7836770,Meghan Trainor,201194
Superwoman,7836795,Meghan Trainor,201194
Sensitive,7836796,Meghan Trainor,201194
The Best Part (Interlude),666861,Meghan Trainor,201194
Throwback Love,2457373,Meghan Trainor,201194
Another Opinion,3850814,Meghan Trainor,201194
Meghan Trainor - Like I’m Gonna Lose You ft. John Legend (Türkçe Çeviri),3057403,Genius Türkçe Çeviri,569121
Show Me Off,2419152,Meghan Trainor,201194
I Miss You,61981,​​blink-182,13373
All the Small Things,62154,​​blink-182,13373
What’s My Age Again?,60702,​​blink-182,13373
Adam’s Song,73324,​​blink-182,13373
ONE MORE TIME,9477731,​​blink-182,13373
Feeling This,61871,​​blink-182,13373
Dammit,153143,​​blink-182,13373
First Date,217244,​​blink-182,13373
EDGING,8456790,​​blink-182,13373
Stay Together for the Kids,328753,​​blink-182,13373
Always,210824,​​blink-182,13373
She’s Out of Her Mind,2468020,​​blink-182,13373
Bored to Death,2463405,​​blink-182,13373
Dumpweed,62235,​​blink-182,13373
I Really Wish I Hated You,4726613,​​blink-182,13373
The Rock Show,62569,​​blink-182,13373
Dysentery Gary,61020,​​blink-182,13373
MORE THAN YOU KNOW,9101475,​​blink-182,13373
ANTHEM PART 3,8659696,​​blink-182,13373
