movie,processed_movie,Associated Music Genres,track_genre,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
   Charlie Bartlett,charlie bartlett,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   Planes (2013),planes,"acoustic,folk,ambient,new-age,alternative,world-music,rock","acoustic,folk,ambient,new-age,alternative,world-music,rock",0.4775052,0.4807036214714285,-11.108961571428571,0.7204285714285714,0.05013782857142855,0.4713670646985714,0.2308876053042857,0.18334377142857136,0.3642941657142857,118.07133828571429
   Shinbone Alley,shinbone alley,"folk,ambient,soundtrack,epic-fantasy,alternative,world-music,rock","folk,ambient,soundtrack,epic-fantasy,alternative,world-music,rock",0.48889776000000007,0.5430113260599999,-9.958885,0.7150000000000001,0.052411819999999984,0.38174612651199996,0.172971299482,0.18593425999999993,0.38857379200000003,119.9059996
   A Girl Walks Home Alone at Night (2014),a girl walks home alone at night,"piano,pop,indie-pop,darkwave,folk,singer-songwriter,noise,dark-ambient,acoustic,ambient,metal,electronic,alternative,romantic,rock,r-n-b,indie,industrial,soul","piano,pop,indie-pop,darkwave,folk,singer-songwriter,noise,dark-ambient,acoustic,ambient,metal,electronic,alternative,romantic,rock,r-n-b,indie,industrial,soul",0.5520574733333332,0.5776180149733334,-8.951429733333333,0.6831333333333334,0.0638973933333333,0.37020894096600004,0.13255718691666665,0.17910825999999996,0.4446718866666667,120.76820386666667
   Bull Durham (1988),bull durham,"folk,edm,romantic,pop,singer-songwriter,electronic,pump-up,hip-hop,rock,dance,r-n-b,indie,soul","folk,edm,romantic,pop,singer-songwriter,electronic,pump-up,hip-hop,rock,dance,r-n-b,indie,soul",0.6201393636363636,0.621432633690909,-7.300689272727272,0.6404545454545455,0.07473988181818178,0.30456277059363634,0.04363499080999998,0.18237220909090904,0.503207590909091,120.46361318181818
   Adventures in Babysitting,adventures in babysitting,"acoustic,folk,ambient,reggae,dubstep,trap,drum-and-bass,grime,hip-hop,new-age,alternative,world-music,electronic,rock","acoustic,folk,ambient,reggae,dubstep,trap,drum-and-bass,grime,hip-hop,new-age,alternative,world-music,electronic,rock",0.5442116166666666,0.591966887525,-8.783562083333331,0.63725,0.07170899999999998,0.33219104857083337,0.19526158076916666,0.18961160833333326,0.3944881383333334,122.91315099999998
   The Book of Henry (2017),the book of henry,"acoustic,piano,reggae,ambient,dubstep,singer-songwriter,synthwave,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,dark-ambient,chill,electronic,indie","acoustic,piano,reggae,ambient,dubstep,singer-songwriter,synthwave,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,dark-ambient,chill,electronic,indie",0.5772933642857143,0.5791895395714287,-8.712104499999999,0.6464285714285715,0.07452829285714282,0.3522831183814286,0.16554870355071424,0.17424172142857142,0.41926415714285714,122.83640442857143
   Tremors,tremors,"darkwave,ambient,dark-ambient,noise,metal,electronic,industrial","darkwave,ambient,dark-ambient,noise,metal,electronic,industrial",0.50387895,0.6584830975,-9.2985415,0.58875,0.07010177499999992,0.25690719992749994,0.295388011945,0.18955109999999992,0.350536625,122.1999095
   The Dark Crystal (1982),the dark crystal,"acoustic,folk,ambient,upbeat,children,pop,epic-fantasy,singer-songwriter,soundtrack,kids,new-age,alternative,world-music,rock,fun","acoustic,folk,ambient,upbeat,children,pop,epic-fantasy,singer-songwriter,soundtrack,kids,new-age,alternative,world-music,rock,fun",0.5482156727272728,0.5012113209363637,-10.183824636363637,0.7269090909090908,0.06618020000000001,0.4484843231354546,0.15758259626363635,0.1768400636363636,0.44052096909090904,119.2959699090909
   The Light Between Oceans (2016),the light between oceans,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   Bloodsport (1988),bloodsport,"acoustic,country,folk,punk,piano,dubstep,hard-rock,alternative,pop,singer-songwriter,indie-pop,drum-and-bass,rock,metal,electronic,indie","acoustic,country,folk,punk,piano,dubstep,hard-rock,alternative,pop,singer-songwriter,indie-pop,drum-and-bass,rock,metal,electronic,indie",0.54743589375,0.639405129,-7.675063624999998,0.6825625000000001,0.06473432499999997,0.28798711027875,0.10344488917062498,0.18217991249999999,0.44411568125,125.42060368749999
   Jeepers Creepers,jeepers creepers,"folk,ambient,soundtrack,epic-fantasy,alternative,world-music,rock","folk,ambient,soundtrack,epic-fantasy,alternative,world-music,rock",0.48889776000000007,0.5430113260599999,-9.958885,0.7150000000000001,0.052411819999999984,0.38174612651199996,0.172971299482,0.18593425999999993,0.38857379200000003,119.9059996
   Sing Street (2016),sing street,"acoustic,jazz,piano,funk,blues,pop,singer-songwriter,rock,indie-pop,hip-hop,alternative,r-n-b,indie,soul","acoustic,jazz,piano,funk,blues,pop,singer-songwriter,rock,indie-pop,hip-hop,alternative,r-n-b,indie,soul",0.5856937357142857,0.5524922689,-8.616564428571428,0.6890000000000001,0.0728772357142857,0.40413819501285714,0.06439206957785713,0.17766925714285714,0.5016107214285713,119.14172285714285
   An Officer and a Gentleman (1982),an officer and a gentleman,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   Miss Peregrine's Home for Peculiar Children (2016),miss peregrine's home for peculiar children,"acoustic,indie,folk,ambient,piano,upbeat,children,pop,singer-songwriter,indie-pop,kids,new-age,alternative,world-music,rock,fun","acoustic,indie,folk,ambient,piano,upbeat,children,pop,singer-songwriter,indie-pop,kids,new-age,alternative,world-music,rock,fun",0.5483651928571429,0.49648274959285715,-10.3798975,0.7299999999999999,0.06452497857142855,0.45650352511785713,0.167468369195,0.17270587857142855,0.43482638285714287,119.2580574285714
   Central Intelligence,central intelligence,"punk,reggae,dubstep,hard-rock,trap,drum-and-bass,grime,hip-hop,rock,metal,electronic","punk,reggae,dubstep,hard-rock,trap,drum-and-bass,grime,hip-hop,rock,metal,electronic",0.5753253333333332,0.7625259333333333,-5.8004894444444455,0.5885555555555556,0.08448426666666664,0.12361726693111108,0.10011222206777776,0.20075519999999994,0.46784349999999997,129.07438466666665
   Animalympics,animalympics,"folk,children,pop,singer-songwriter,kids,upbeat,fun","folk,children,pop,singer-songwriter,kids,upbeat,fun",0.64927,0.538841236,-8.658318999999999,0.7424,0.08714458,0.42181804692,0.030973986722000003,0.16758818,0.5572548599999999,120.8451654
   Click,click,"punk,ambient,dubstep,hard-rock,synthwave,drum-and-bass,dark-ambient,rock,metal,chill,electronic","punk,ambient,dubstep,hard-rock,synthwave,drum-and-bass,dark-ambient,rock,metal,chill,electronic",0.5254061999999999,0.6798107877777777,-7.776970444444444,0.6116666666666668,0.07314763333333331,0.22814636773111108,0.19350458631111112,0.19147841111111102,0.3981202666666667,127.95830922222223
   Gigi (1958),gigi,"folk,pop,romantic,singer-songwriter,dance,r-n-b,indie,musical-theatre,soul","folk,pop,romantic,singer-songwriter,dance,r-n-b,indie,musical-theatre,soul",0.6058007142857142,0.5747442243714287,-7.891160142857143,0.6874285714285714,0.06995837142857142,0.3793538764757143,0.02276427652285713,0.17959907142857143,0.5125851285714286,119.5748267142857
   Bill & Ted Face the Music (2020),bill & ted face the music,"acoustic,jazz,folk,ambient,funk,blues,pop,hip-hop,new-age,alternative,world-music,r-n-b,rock,soul","acoustic,jazz,folk,ambient,funk,blues,pop,hip-hop,new-age,alternative,world-music,r-n-b,rock,soul",0.5485969571428572,0.5281232536357142,-9.509109071428572,0.6768571428571429,0.07008016428571427,0.4302250393492857,0.1272278069335714,0.18720056428571424,0.46128409,117.84462678571428
   Kill The Messenger,kill the messenger,"acoustic,country,folk,reggae,piano,dubstep,pop,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie","acoustic,country,folk,reggae,piano,dubstep,pop,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie",0.58627622,0.6129212042666666,-7.745008133333331,0.6649333333333334,0.07204104666666665,0.31742187607600003,0.10104827882866665,0.17690010666666664,0.4544491533333333,123.76513753333332
   The Beguiled (2017),the beguiled,"piano,soundtrack,indie-pop,patriotic,dubstep,singer-songwriter,synthwave,dark-ambient,acoustic,ambient,metal,world-music,chill,electronic,punk,alternative,drum-and-bass,rock,indie","piano,soundtrack,indie-pop,patriotic,dubstep,singer-songwriter,synthwave,dark-ambient,acoustic,ambient,metal,world-music,chill,electronic,punk,alternative,drum-and-bass,rock,indie",0.5319506733333333,0.5922176862866666,-8.751060266666665,0.6810000000000002,0.06492312666666662,0.33250609964000005,0.16661883988866663,0.1819929133333333,0.39298286400000004,124.39827813333335
   The Secret Life of Walter Mitty (2013),the secret life of walter mitty,"acoustic,indie,folk,ambient,piano,singer-songwriter,indie-pop,new-age,alternative,world-music,rock","acoustic,indie,folk,ambient,piano,singer-songwriter,indie-pop,new-age,alternative,world-music,rock",0.5046635181818181,0.47604979220909094,-10.985339636363635,0.7375454545454545,0.052528909090909064,0.4827313447318182,0.20502303751909093,0.1732946454545454,0.38238140545454546,118.50852954545456
   Alpha Dog (2006),alpha dog,"acoustic,country,folk,reggae,piano,dubstep,pop,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie","acoustic,country,folk,reggae,piano,dubstep,pop,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie",0.58627622,0.6129212042666666,-7.745008133333331,0.6649333333333334,0.07204104666666665,0.31742187607600003,0.10104827882866665,0.17690010666666664,0.4544491533333333,123.76513753333332
   The Grey (2011),the grey,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie",0.512007805882353,0.5889346478999999,-9.123802705882355,0.6861176470588235,0.06132321764705881,0.34371962031352943,0.1836219523005882,0.18585594117647056,0.39288867999999993,123.66499205882353
   2012 (2009 disaster film),2012,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,chill,synth-pop,retro,synthwave,drum-and-bass,space,new-age,rock,metal,world-music,electronic","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,chill,synth-pop,retro,synthwave,drum-and-bass,space,new-age,rock,metal,world-music,electronic",0.51869196,0.6186749633533333,-8.712950666666666,0.6546000000000001,0.06440971333333331,0.30127850114800003,0.182858606926,0.19260569733333327,0.40087452399999995,124.23598773333333
   The Great Mouse Detective (1986),the great mouse detective,"acoustic,folk,ambient,upbeat,children,pop,singer-songwriter,kids,new-age,alternative,world-music,rock,fun","acoustic,folk,ambient,upbeat,children,pop,singer-songwriter,kids,new-age,alternative,world-music,rock,fun",0.5482156727272728,0.5012113209363637,-10.183824636363637,0.7269090909090908,0.06618020000000001,0.4484843231354546,0.15758259626363635,0.1768400636363636,0.44052096909090904,119.2959699090909
   Legend of the Guardians: The Owls of Ga'Hoole,legend of the guardians: the owls of ga'hoole,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,drum-and-bass,new-age,rock,metal,world-music,electronic","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,drum-and-bass,new-age,rock,metal,world-music,electronic",0.4996438769230769,0.6261743577153845,-8.617587769230768,0.6610769230769231,0.06274165384615384,0.29482755432076924,0.19096407796384612,0.19513202307692307,0.3863824046153846,125.01618523076922
   Tango & Cash ( 1989),tango & cash,"punk,reggae,dubstep,hard-rock,trap,drum-and-bass,grime,hip-hop,rock,metal,electronic","punk,reggae,dubstep,hard-rock,trap,drum-and-bass,grime,hip-hop,rock,metal,electronic",0.5753253333333332,0.7625259333333333,-5.8004894444444455,0.5885555555555556,0.08448426666666664,0.12361726693111108,0.10011222206777776,0.20075519999999994,0.46784349999999997,129.07438466666665
   SubUrbia (1996),suburbia,"acoustic,piano,ambient,dubstep,singer-songwriter,synthwave,rock,indie-pop,drum-and-bass,alternative,dark-ambient,chill,electronic,indie","acoustic,piano,ambient,dubstep,singer-songwriter,synthwave,rock,indie-pop,drum-and-bass,alternative,dark-ambient,chill,electronic,indie",0.5500518416666668,0.5583610461666667,-9.224620749999998,0.6687500000000001,0.06646977499999997,0.3801532224450001,0.1919974937033333,0.1715341583333333,0.3892434500000001,123.58937316666665
   The Chorus (2004),the chorus,"ambient,synth-pop,retro,synthwave,space,chill,electronic","ambient,synth-pop,retro,synthwave,space,chill,electronic",0.5764552,0.5179429725,-11.10248675,0.58925,0.06845849999999995,0.4100589301375,0.29631613080499997,0.16810713999999996,0.387370925,118.097594
   Cloudy with a Chance of Meatballs (2009),cloudy with a chance of meatballs,"acoustic,folk,ambient,new-age,alternative,world-music,rock","acoustic,folk,ambient,new-age,alternative,world-music,rock",0.4775052,0.4807036214714285,-11.108961571428571,0.7204285714285714,0.05013782857142855,0.4713670646985714,0.2308876053042857,0.18334377142857136,0.3642941657142857,118.07133828571429
   Space Jam (1996),space jam,"acoustic,folk,ambient,new-age,alternative,world-music,rock","acoustic,folk,ambient,new-age,alternative,world-music,rock",0.4775052,0.4807036214714285,-11.108961571428571,0.7204285714285714,0.05013782857142855,0.4713670646985714,0.2308876053042857,0.18334377142857136,0.3642941657142857,118.07133828571429
   Boyz N the Hood (1991),boyz n the hood,"acoustic,piano,reggae,dubstep,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie","acoustic,piano,reggae,dubstep,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie",0.5874911916666666,0.6203974053333333,-7.742259999999999,0.6514166666666666,0.07497224999999998,0.30175639684500005,0.12195322052083331,0.17849174999999998,0.441535875,124.42642974999997
   Carandiru (2003),carandiru,"acoustic,piano,reggae,dubstep,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie","acoustic,piano,reggae,dubstep,singer-songwriter,trap,rock,indie-pop,drum-and-bass,grime,hip-hop,alternative,electronic,indie",0.5874911916666666,0.6203974053333333,-7.742259999999999,0.6514166666666666,0.07497224999999998,0.30175639684500005,0.12195322052083331,0.17849174999999998,0.441535875,124.42642974999997
   Caddyshack ( 1980),caddyshack,"edm,pop,pump-up,hip-hop,rock,dance,electronic","edm,pop,pump-up,hip-hop,rock,dance,electronic",0.6498708333333333,0.6879282333333334,-6.230992833333333,0.5458333333333333,0.08334051666666663,0.19493190918333325,0.056336780413333315,0.17922416666666663,0.50099195,121.5218895
   House of Wax (2005),house of wax,"darkwave,ambient,dubstep,synthwave,drum-and-bass,dark-ambient,noise,metal,chill,electronic,industrial","darkwave,ambient,dubstep,synthwave,drum-and-bass,dark-ambient,noise,metal,chill,electronic,industrial",0.5333478285714285,0.6708941842857142,-8.125454428571429,0.5764285714285714,0.08065582857142853,0.24304248962428573,0.26058437503,0.1923695428571428,0.3427284,127.59320500000001
   Midnight Sun,midnight sun,"darkwave,ambient,dark-ambient,noise,metal,electronic,industrial","darkwave,ambient,dark-ambient,noise,metal,electronic,industrial",0.50387895,0.6584830975,-9.2985415,0.58875,0.07010177499999992,0.25690719992749994,0.295388011945,0.18955109999999992,0.350536625,122.1999095
   Pride and Prejudice and Zombies (2016),pride and prejudice and zombies,"folk,punk,ambient,dubstep,hard-rock,alternative,epic-fantasy,soundtrack,drum-and-bass,rock,metal,world-music,electronic","folk,punk,ambient,dubstep,hard-rock,alternative,epic-fantasy,soundtrack,drum-and-bass,rock,metal,world-music,electronic",0.5088475272727272,0.680945266390909,-7.641848636363636,0.6478181818181817,0.06606689090909089,0.22199267143999996,0.15737966125545452,0.19845283636363628,0.4014346418181818,127.11282163636362
   Scoob! (2020),scoob!,"acoustic,folk,ambient,new-age,alternative,world-music,rock","acoustic,folk,ambient,new-age,alternative,world-music,rock",0.4775052,0.4807036214714285,-11.108961571428571,0.7204285714285714,0.05013782857142855,0.4713670646985714,0.2308876053042857,0.18334377142857136,0.3642941657142857,118.07133828571429
   Black Christmas (2006),black christmas,"darkwave,chill,ambient,dubstep,synthwave,downtempo,drum-and-bass,dark-ambient,noise,metal,trip-hop,electronic,industrial","darkwave,chill,ambient,dubstep,synthwave,downtempo,drum-and-bass,dark-ambient,noise,metal,trip-hop,electronic,industrial",0.5460162249999999,0.6648277862499999,-8.264762000000001,0.5647500000000001,0.08011173749999996,0.24086402976499996,0.27598149546124995,0.19211611249999996,0.35964594999999994,126.487006375
   300,300,"acoustic,piano,punk,dubstep,hard-rock,alternative,singer-songwriter,indie-pop,drum-and-bass,rock,metal,electronic,indie","acoustic,piano,punk,dubstep,hard-rock,alternative,singer-songwriter,indie-pop,drum-and-bass,rock,metal,electronic,indie",0.5395942538461539,0.6524179126153846,-7.656385846153845,0.6741538461538462,0.06575388461538459,0.26673402965076926,0.12329482234999999,0.18486753846153844,0.42981108461538453,126.41305792307692
   Blades of Glory (2007),blades of glory,"edm,pop,pump-up,hip-hop,rock,dance,electronic","edm,pop,pump-up,hip-hop,rock,dance,electronic",0.6498708333333333,0.6879282333333334,-6.230992833333333,0.5458333333333333,0.08334051666666663,0.19493190918333325,0.056336780413333315,0.17922416666666663,0.50099195,121.5218895
   Soul Surfer (2011),soul surfer,"acoustic,country,folk,piano,children,pop,singer-songwriter,rock,indie-pop,kids,alternative,upbeat,indie,fun","acoustic,country,folk,piano,children,pop,singer-songwriter,rock,indie-pop,kids,alternative,upbeat,indie,fun",0.591792775,0.5469095453333334,-8.838414,0.7473333333333333,0.06805241666666664,0.4009930883983334,0.07242299187,0.16791284166666665,0.5006741666666668,121.09254375
   The Way We Are (Biz Böyleyiz; 2020),the way we are,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   Sixteen Candles (1984),sixteen candles,"folk,romantic,pop,singer-songwriter,r-n-b,indie,soul","folk,romantic,pop,singer-songwriter,r-n-b,indie,soul",0.5921248333333334,0.5524377617666667,-8.312599,0.7131666666666666,0.06701179999999998,0.4207152552383333,0.025165086723333317,0.18150084999999996,0.50592575,119.48258016666666
   Rock of Ages (2012),rock of ages,"acoustic,piano,pop,singer-songwriter,rock,indie-pop,alternative,dance,r-n-b,indie,musical-theatre,soul","acoustic,piano,pop,singer-songwriter,rock,indie-pop,alternative,dance,r-n-b,indie,musical-theatre,soul",0.5813353000000001,0.5630103486,-8.491595636363638,0.6969090909090909,0.06427146363636362,0.38012352597090915,0.07068095994999998,0.1745910272727273,0.48453367272727266,120.39838181818182
   The Dark Knight Trilogy,the dark knight trilogy,"hip-hop,grime,trap,drum-and-bass,dubstep,electronic,reggae","hip-hop,grime,trap,drum-and-bass,dubstep,electronic,reggae",0.6376006000000001,0.74773546,-5.5280028,0.5208,0.10190863999999997,0.13734462599199998,0.14538514642,0.19838657999999992,0.4367597,129.6916888
   The Lives Of Others (2006),the lives of others,"acoustic,piano,chill,ambient,dubstep,singer-songwriter,synthwave,rock,indie-pop,downtempo,drum-and-bass,alternative,dark-ambient,trip-hop,electronic,indie","acoustic,piano,chill,ambient,dubstep,singer-songwriter,synthwave,rock,indie-pop,downtempo,drum-and-bass,alternative,dark-ambient,trip-hop,electronic,indie",0.5565628538461538,0.5632842733846154,-9.22579723076923,0.6544615384615384,0.06722618461538457,0.3682656523146154,0.20674855868615383,0.17298092307692306,0.3960761692307692,123.21662261538462
   Footloose (2011),footloose,"acoustic,jazz,piano,folk,funk,blues,pop,romantic,singer-songwriter,rock,indie-pop,hip-hop,alternative,r-n-b,indie,soul","acoustic,jazz,piano,folk,funk,blues,pop,romantic,singer-songwriter,rock,indie-pop,hip-hop,alternative,r-n-b,indie,soul",0.5838817533333333,0.5520465843066666,-8.644277133333333,0.6936666666666668,0.0719324533333333,0.40888445754533337,0.06261090572866665,0.17756508000000001,0.5008768599999999,119.09690973333332
   The Red Turtle,the red turtle,"acoustic,piano,folk,children,pop,singer-songwriter,rock,indie-pop,kids,alternative,upbeat,indie,fun","acoustic,piano,folk,children,pop,singer-songwriter,rock,indie-pop,kids,alternative,upbeat,indie,fun",0.5951108454545455,0.5423735767272727,-8.979926363636364,0.7344545454545454,0.07039645454545453,0.40824457498,0.07849920745545454,0.1670650818181818,0.49878260909090905,120.83156527272727
   Bleach (2018),bleach,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,epic-fantasy,soundtrack,drum-and-bass,new-age,rock,metal,world-music,electronic","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,epic-fantasy,soundtrack,drum-and-bass,new-age,rock,metal,world-music,electronic",0.4996438769230769,0.6261743577153845,-8.617587769230768,0.6610769230769231,0.06274165384615384,0.29482755432076924,0.19096407796384612,0.19513202307692307,0.3863824046153846,125.01618523076922
   At Eternity's Gate (2018),at eternity's gate,"acoustic,country,folk,piano,ambient,classical,pop,epic,singer-songwriter,rock,indie-pop,world-music,opera,alternative,symphony,indie","acoustic,country,folk,piano,ambient,classical,pop,epic,singer-songwriter,rock,indie-pop,world-music,opera,alternative,symphony,indie",0.5060046428571428,0.48086933002142856,-10.7339225,0.7391428571428571,0.0536905214285714,0.4904230033578571,0.1670690195135714,0.17342252857142856,0.40335767571428566,118.14712928571427
   Bicentennial Man (1999),bicentennial man,"acoustic,piano,ambient,synth-pop,singer-songwriter,synthwave,retro,rock,indie-pop,space,alternative,chill,electronic,indie","acoustic,piano,ambient,synth-pop,singer-songwriter,synthwave,retro,rock,indie-pop,space,alternative,chill,electronic,indie",0.5607011,0.525260314,-9.97064118181818,0.6881818181818182,0.060359799999999963,0.41587175933909104,0.17470703976090907,0.1656724236363636,0.4240105181818182,119.73173536363637
"   Wild Strawberries (Smultronstället, 1956)",wild strawberries,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   The Manchurian Candidate (1962),the manchurian candidate,"acoustic,piano,chill,ambient,synth-pop,singer-songwriter,synthwave,retro,rock,indie-pop,downtempo,space,alternative,dark-ambient,trip-hop,electronic,indie","acoustic,piano,chill,ambient,synth-pop,singer-songwriter,synthwave,retro,rock,indie-pop,downtempo,space,alternative,dark-ambient,trip-hop,electronic,indie",0.5668672583333333,0.5333522045,-9.909747333333332,0.6710833333333333,0.0616884083333333,0.40001701362333336,0.19212823132083331,0.16772823,0.4285153749999999,119.64939208333334
   Stuber (2019),stuber,"punk,reggae,dubstep,hard-rock,trap,drum-and-bass,grime,hip-hop,rock,metal,electronic","punk,reggae,dubstep,hard-rock,trap,drum-and-bass,grime,hip-hop,rock,metal,electronic",0.5753253333333332,0.7625259333333333,-5.8004894444444455,0.5885555555555556,0.08448426666666664,0.12361726693111108,0.10011222206777776,0.20075519999999994,0.46784349999999997,129.07438466666665
   Yesterday (2019),yesterday,"punk,reggae,dubstep,hard-rock,ambient,synth-pop,retro,synthwave,trap,drum-and-bass,space,grime,hip-hop,rock,metal,chill,electronic","punk,reggae,dubstep,hard-rock,ambient,synth-pop,retro,synthwave,trap,drum-and-bass,space,grime,hip-hop,rock,metal,chill,electronic",0.5692336499999999,0.6866460824999999,-7.455949083333333,0.5951666666666667,0.07936871666666664,0.21464705448583324,0.15313143750583336,0.1907040883333333,0.44735302499999996,125.92599991666664
   L'Eclisse (1962),l'eclisse,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
   The Battleship Island,the battleship island,"piano,epic,indie-pop,opera,rock,dubstep,singer-songwriter,acoustic,ambient,hard-rock,metal,world-music,electronic,classical,punk,drum-and-bass,alternative,symphony,indie","piano,epic,indie-pop,opera,rock,dubstep,singer-songwriter,acoustic,ambient,hard-rock,metal,world-music,electronic,classical,punk,drum-and-bass,alternative,symphony,indie",0.4995676470588234,0.5740272188411764,-9.486636647058825,0.6907058823529411,0.060905605882352915,0.36816820125235294,0.1854706184358823,0.1864485117647059,0.38833016235294116,122.90652611764708
   Wargames,wargames,"piano,indie-pop,rock,dubstep,synth-pop,singer-songwriter,synthwave,retro,acoustic,ambient,hard-rock,space,metal,chill,electronic,punk,drum-and-bass,alternative,indie","piano,indie-pop,rock,dubstep,synth-pop,singer-songwriter,synthwave,retro,acoustic,ambient,hard-rock,space,metal,chill,electronic,punk,drum-and-bass,alternative,indie",0.54172506875,0.6161532783749999,-8.549999999999999,0.6630625,0.06542916874999997,0.30817197730687507,0.15871249637562496,0.18030814124999997,0.4215743062499999,124.55076812499999
   Hubie Halloween (2020),hubie halloween,"ambient,synthwave,downtempo,dark-ambient,chill,electronic,trip-hop","ambient,synthwave,downtempo,dark-ambient,chill,electronic,trip-hop",0.5799631999999999,0.4952499975,-11.361305250000001,0.557,0.07544999999999995,0.4283820437625,0.371675453425,0.16965037499999994,0.36029384999999997,117.07099
   Killer Joe (2011),killer joe,"acoustic,piano,ambient,dubstep,singer-songwriter,synthwave,rock,indie-pop,drum-and-bass,alternative,dark-ambient,chill,electronic,indie","acoustic,piano,ambient,dubstep,singer-songwriter,synthwave,rock,indie-pop,drum-and-bass,alternative,dark-ambient,chill,electronic,indie",0.5500518416666668,0.5583610461666667,-9.224620749999998,0.6687500000000001,0.06646977499999997,0.3801532224450001,0.1919974937033333,0.1715341583333333,0.3892434500000001,123.58937316666665
   Willow (1988),willow,"acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie","acoustic,folk,punk,ambient,dubstep,hard-rock,alternative,piano,singer-songwriter,indie-pop,drum-and-bass,new-age,rock,metal,world-music,electronic,indie",0.512007805882353,0.5889346478999999,-9.123802705882355,0.6861176470588235,0.06132321764705881,0.34371962031352943,0.1836219523005882,0.18585594117647056,0.39288867999999993,123.66499205882353
   The Art Of Getting By,the art of getting by,"acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul","acoustic,piano,folk,romantic,pop,singer-songwriter,rock,indie-pop,alternative,r-n-b,indie,soul",0.5695769363636364,0.5482125304181817,-8.825207272727273,0.7174545454545455,0.06164125454545453,0.4114095740709091,0.07334597781545453,0.17531086363636364,0.4789028909090909,120.24758363636364
